commonName,delays,diameter,infoUrl,totImpulseNs,manufacturer,burnTimeS,propInfo,length,avgThrustN,dataFiles,impulseClass,sparky,caseInfo,propWeightG,certOrg,motorId,availability,maxThrustN,totalWeightG,designation,updatedOn,type,mfgID
L625,,75.0,,4950.5,Hypertek,7.9208,,1387.0,625.0,2,L,False,,2602.1,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000179,regular,,5706.18,2800CCRGLFX-L625FX,2019-04-17,hybrid,Hypertek
L600,,76.0,,4995.4,Ellis Mountain,8.0,,584.0,600.0,2,L,False,,2472.8,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000177,OOP,1056.0,4119.81,L600,2021-06-13,reload,Ellis
L1115,,75.0,,5015.0,Cesaroni Technology,4.48,Classic,621.0,1119.0,3,L,False,Pro75-4G,2394.0,Canadian Association of Rocketry,5f4294d2000231000000018d,regular,1713.25,4404.0,5015L1115-P,2021-06-13,reload,Cesaroni
L740,,75.0,,5033.0,Hypertek,6.80135135135135,,1438.0,740.0,1,L,False,,2598.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000017d,OOP,,,2800CC200MFX-L740FX,2019-04-17,hybrid,Hypertek
L1685,,75.0,,5069.3,Cesaroni Technology,3.01,Smoky Sam,757.0,1685.8,2,L,False,Pro75-5G,3773.1,Canadian Association of Rocketry,5f4294d200023100000002bf,regular,2569.9,6051.0,5069L1685-P,2019-04-17,reload,Cesaroni
L1500,P,98.0,,5089.3,AeroTech,3.47,Blue Thunder,443.0,1500.0,2,L,False,RMS-98/5120,2490.9,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000196,regular,1752.0,4659.2,L1500T,2021-10-27,reload,AeroTech
L970,,75.0,,5098.0,Hypertek,5.25567010309278,,1438.0,970.0,1,L,False,,2537.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000186,OOP,,,2800CC300M-L970,2019-04-17,hybrid,Hypertek
L2200,P,75.0,,5104.0,AeroTech,2.32,Mojave Green,681.0,2200.0,2,L,False,RMS-75/5120,2518.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000024b,regular,,4783.0,L2200G,2019-04-17,reload,AeroTech
M1200,,76.0,,5122.6,Loki Research,4.485,Spitfire,785.0,1241.6,2,M,True,76/6000,2968.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000002ad,regular,1550.0,5368.0,M1200-SF,2019-04-17,reload,Loki
M960,,75.0,,5126.0,Hypertek,5.33958333333333,,1438.0,960.0,1,M,False,,2629.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000019d,OOP,,,2800CC300MFX-M960FX,2019-04-17,hybrid,Hypertek
M740,,75.0,,5143.0,Hypertek,6.95,,1438.0,740.0,1,M,False,,2589.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000199,OOP,,,2800CC200M-M740,2019-04-17,hybrid,Hypertek
M1355,,75.0,,5164.65,Gorilla Rocket Motors,3.82,Red Twister,787.0,1353.56,1,M,False,75/6000,2831.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000281,OOP,1980.98,5501.0,M1355RT,2019-04-17,reload,Gorilla
M1350,P,75.0,,5178.154,AeroTech,3.8166,White Lightning,622.0,1356.725,2,M,False,,2690.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000431,regular,1765.489,4808.0,M1350W,2019-04-17,SU,AeroTech
M1101,P,75.0,,5197.6,Cesaroni Technology,4.68,White,621.0,1111.2,2,M,False,Pro75-4G,2993.0,Canadian Association of Rocketry,5f4294d2000231000000041d,regular,1475.0,4938.0,5198M1101-P,2019-04-17,reload,Cesaroni
M2225,P,75.0,,5205.0,AeroTech,2.32,Super White Lightning,692.0,2239.2,1,M,False,RMS-75/5120,2331.0,"Tripoli Rocketry Association, Inc.",63bb66061d26f30004b4b07e,regular,2418.4,4695.0,M2225WS,2023-01-09,reload,AeroTech
M1500,P,75.0,,5220.0,AeroTech,3.46,Mojave Green,681.0,1508.67052023121,2,M,False,RMS-75/5120,2631.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000024c,regular,,4896.0,M1500G,2019-04-17,reload,AeroTech
M1015,,76.0,,5282.7,Kosdon TRM,5.0,Dirty Harry,781.0,1059.2,0,M,False,,3547.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000036d,OOP,,,M1015DH,2019-04-17,reload,Kosdon
M2900,,75.0,,5290.0,Kosdon by AeroTech,2.07,Redline,1039.0,2558.0,1,M,False,AMW 75-7600,4265.0,National Association of Rocketry,5f4294d200023100000001e0,OOP,2979.0,7195.0,M2900R,2019-04-17,reload,KBA
M1560,,98.0,,5342.0,Cesaroni Technology,3.42,White Thunder,394.0,1562.0,2,M,False,Pro98-2G,2452.0,Canadian Association of Rocketry,5f4294d20002310000000317,regular,1805.2,4977.0,5342M1560-P,2019-04-17,reload,Cesaroni
M1378,P,54.0,,5363.0,Loki Research,3.88,Loki Red,1108.0,1378.0,1,M,False,54/4000,2600.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000044c,regular,2270.0,4331.0,M1378LR,2019-04-17,reload,Loki
M745,,75.0,,5367.96,Gorilla Rocket Motors,7.75,White Cloud,787.0,745.0,1,M,False,75/6000,2950.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000428,OOP,1424.0,5620.0,M745WC,2019-04-17,reload,Gorilla
M1297,P,75.0,,5416.6,AeroTech,4.17,White Lightning,665.0,1297.0,2,M,False,RMS-75/5120,2722.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001a4,regular,2048.98,4637.0,M1297W,2019-04-17,reload,AeroTech
M2250,,75.0,,5472.2,Cesaroni Technology,2.41,C-Star,621.0,2267.5,2,M,False,Pro75-4G,2489.0,Canadian Association of Rocketry,5f4294d20002310000000316,regular,2960.2,4415.0,5472M2250-P,2019-04-17,reload,Cesaroni
M900,P,76.0,,5477.0,Loki Research,6.0,Loki Red,785.0,920.0,2,M,False,76/6000,3130.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000002f0,regular,1060.0,5530.0,M900-LR,2019-11-22,reload,Loki
M2281,,75.0,,5482.0,Contrail Rockets,2.14,,1524.0,2552.0,1,M,False,75x1753 (3200CC),1306.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001b5,regular,6040.0,5579.0,M2281-BF,2021-06-13,hybrid,Contrail
M2030,,75.0,,5485.0,AeroTech,2.6,Mojave Green,653.0,2030.0,1,M,False,RMS-75/5120,2663.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000212,OOP,,4906.0,M2030G-P,2019-04-17,reload,AeroTech
M2050,,75.0,,5493.35,AeroTech,2.7,Propellant X,699.7,2047.6,2,M,False,RMS-75/5120,2268.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000046b,regular,2544.2,4558.6,M2050X-P,2021-02-14,reload,AeroTech
M1230,,75.0,,5506.5,Cesaroni Technology,4.48,Imax,621.0,1229.6,2,M,False,Pro75-4G,2900.0,Canadian Association of Rocketry,5f4294d200023100000002fe,regular,1586.6,4844.0,5506M1230-P,2021-06-13,reload,Cesaroni
M711,,75.0,,5507.0,Contrail Rockets,7.22,,1371.0,762.44,2,M,False,75mm X1371mm (3200 cc),727.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000198,regular,1872.0,4900.0,M711-BS,2021-06-13,hybrid,Contrail
M1075,P,98.0,,5571.0,AeroTech,5.2,Dark Matter,597.0,1070.0,2,M,True,RMS-98/7680,3846.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000003cd,regular,1330.0,6971.0,M1075DM,2019-04-17,reload,AeroTech
M700,,75.0,,5592.0,West Coast Hybrids,8.47,,1473.0,660.0,1,M,False,,,Canadian Association of Rocketry,5f4294d20002310000000204,OOP,1927.85,7268.0,5592M700-P,2019-04-17,hybrid,WCH
M1550,P,75.0,,5600.0,AeroTech,3.0,Redline,801.0,1550.0,2,M,False,RMS-75/6400,3170.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001aa,regular,2180.0,5644.8,M1550R,2019-04-17,reload,AeroTech
M1830,,75.0,http://pro38.com/products/pro75/motor/MotorData.php?prodid=5604M1830-P,5603.7,Cesaroni Technology,3.07,C-Star,621.0,1826.5,2,M,False,Pro75-4G,2542.0,Canadian Association of Rocketry,5f4294d200023100000003e0,regular,2342.3,4524.0,5604M1830-P,2019-04-17,reload,Cesaroni
M1491,,76.0,,5675.6,Contrail Rockets,3.35,,1372.0,1693.0,1,M,False,,664.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000020c,regular,5705.6,4876.0,M1491-BM,2019-04-17,hybrid,Contrail
M1665,,75.0,,5705.0,Gorilla Rocket Motors,3.42,White Cloud,787.0,1666.25,1,M,False,75/6000,2950.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000280,OOP,2298.79,5620.0,M1665WC,2019-04-17,reload,Gorilla
M1350,,75.0,http://nar.org/SandT/pdf/Animal/M1350.pdf,5710.54,Animal Motor Works,4.23,White Wolf,785.0,1349.97,2,M,False,AMW 75-6000,2927.3,National Association of Rocketry,5f4294d200023100000001a6,OOP,1662.71,5403.0,WT-75-6000,2019-04-17,reload,AMW
M1130,,76.0,,5763.6,Kosdon TRM,4.9,Slow,775.0,1169.5,0,M,False,,3069.1,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000036b,OOP,,,M1130S,2019-04-17,reload,Kosdon
M1780,P,75.0,,5783.0,AeroTech,3.1,New Blue Thunder,665.0,1859.0,3,M,False,RMS-75/5120,2560.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000030b,regular,3056.0,4715.0,M1780NT,2020-11-26,reload,AeroTech
M1480,,75.0,http://nar.org/SandT/pdf/Animal/M1480.pdf,5800.0,Animal Motor Works,3.9,Red Rhino,785.0,1480.0,2,M,False,AMW 75-6000,3000.0,National Association of Rocketry,5f4294d200023100000001a9,OOP,,,RR-75-6000,2019-04-17,reload,AMW
M1160,,75.0,http://pro38.com/products/pro75/motor/MotorData.php?prodid=5880M1160-P,5880.2,Cesaroni Technology,5.07,Green3,757.0,1160.2,2,M,False,Pro75-5G,3454.0,Canadian Association of Rocketry,5f4294d200023100000003e2,regular,1381.7,5698.0,5880M1160-P,2019-04-17,reload,Cesaroni
M1850,,75.0,,5920.0,Animal Motor Works,3.0,Green Gorilla,781.0,1850.0,3,M,False,AMW 75-6000,3375.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001af,OOP,2269.0,4500.0,GG-75-6000,2019-04-17,reload,AMW
M1770,P,75.0,,5933.4,Cesaroni Technology,3.34,Skidmark,893.0,1776.8,2,M,True,Pro75-6G,3520.0,Canadian Association of Rocketry,5f4294d200023100000002d3,regular,2195.2,5993.0,5933M1770-P,2019-04-17,reload,Cesaroni
M2240,,76.0,,5947.0,Kosdon TRM,2.55,Fast,775.0,2349.8,0,M,False,,3057.8,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000036c,OOP,,,M2240F,2019-04-17,reload,Kosdon
M650,P,75.0,https://nar.org/SandT/pdf/Aerotech/M650W.pdf,5964.0,AeroTech,9.13,White Lightning,801.0,656.0,2,M,False,RMS-75/6400,3351.0,National Association of Rocketry,5f4294d200023100000001d7,regular,1475.0,5125.0,M650W,2022-07-23,reload,AeroTech
M1610,P,75.0,,5973.0,Gorilla Rocket Motors,3.71,Black Lightning,1039.0,1613.0,1,M,True,75/7600,3674.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000308,OOP,2206.0,6918.0,M1610BL,2019-04-17,reload,Gorilla
M1952,P,75.0,,6032.0,Gorilla Rocket Motors,3.09,Blue Typhoon,785.0,1952.0,1,M,False,75/6000,2970.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000438,OOP,2692.0,5443.0,M1952BT,2019-04-17,reload,Gorilla
M2700,,98.0,,6034.0,Contrail Rockets,2.3,,1524.0,2644.75,2,M,False,,1730.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001bc,regular,5483.6,10432.0,M2700-BS,2019-04-17,hybrid,Contrail
M1670,P,75.0,,6041.7,Cesaroni Technology,3.63,Blue Streak,757.0,1667.8,2,M,False,Pro75-5G,2130.0,Canadian Association of Rocketry,5f4294d20002310000000296,regular,2232.1,5231.0,6026M1670-P,2019-04-17,reload,Cesaroni
M2800,,98.0,,6059.8,Contrail Rockets,2.3,,1524.0,2569.5,2,M,False,98 60 XF BG (5300CC),2210.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001bd,regular,4963.6,10704.0,M2800-BG,2019-04-17,hybrid,Contrail
M1900,,75.0,http://nar.org/SandT/pdf/Animal/M1900.pdf,6100.0,Animal Motor Works,2.85,Blue Baboon,785.0,1900.0,2,M,False,AMW 75-6000,2733.0,National Association of Rocketry,5f4294d200023100000001b0,OOP,,,BB-75-6000,2019-04-17,reload,AMW
M3100,,75.0,,6117.8,Cesaroni Technology,1.99,White Thunder,757.0,3075.0,2,M,False,Pro75-5G,2903.0,Canadian Association of Rocketry,5f4294d20002310000000313,regular,3709.2,5018.0,6118M3100-P,2019-04-17,reload,Cesaroni
M1810,P,75.0,,6132.0,Cesaroni Technology,3.39,Red Lightning,757.0,1811.3,2,M,False,Pro75-5G,3196.0,Canadian Association of Rocketry,5f4294d200023100000002a3,regular,2158.6,5416.0,6128M1810-P,2019-04-17,reload,Cesaroni
M845,,98.0,,6159.0,AeroTech,7.29,,782.0,845.0,2,M,False,RMS-98/5120,3433.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000019a,OOP,,,M845H,2022-06-15,hybrid,AeroTech
M1675,,75.0,,6162.0,Cesaroni Technology,3.68,Pink,757.0,1674.1,2,M,False,Pro75-5G,3019.0,Canadian Association of Rocketry,5f4294d20002310000000314,regular,2499.2,5223.0,6162M1675-P,2019-04-17,reload,Cesaroni
M1400,,75.0,,6251.0,Cesaroni Technology,4.47,Classic,757.0,1398.0,3,M,False,Pro75-5G,2992.0,Canadian Association of Rocketry,5f4294d200023100000001a7,regular,2291.75,5302.0,6251M1400-P,2021-06-13,reload,Cesaroni
M1401,,75.0,http://pro38.com/products/pro75/motor/MotorData.php?prodid=6268M1401-P,6268.3,Cesaroni Technology,4.49,White,757.0,1396.1,1,M,False,Pro75-5G,3508.0,Canadian Association of Rocketry,5f4294d200023100000003e1,regular,1669.5,5774.0,6268M1401-P,2019-04-17,reload,Cesaroni
M2075,P,75.0,,6286.6,Cesaroni Technology,3.03,Smoky Sam,893.0,2074.8,2,M,False,Pro75-6G,3982.0,Canadian Association of Rocketry,5f4294d20002310000000374,regular,3452.5,7191.0,6287M2075-P,2019-04-17,reload,Cesaroni
M1882,,76.0,,6303.0,Loki Research,3.0,Loki White,787.0,1882.0,2,M,False,76/6000,3130.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001ae,regular,2860.0,5533.83,M1882-LW,2019-04-17,reload,Loki
M1015,,98.0,,6334.0,Hypertek,6.24039408866995,,1166.0,1015.0,1,M,False,,3250.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001a2,OOP,,,3500CCRGMFX-M1015FX,2019-04-17,hybrid,Hypertek
M2200,,75.0,http://nar.org/SandT/pdf/Animal/M2200.pdf,6350.0,Animal Motor Works,2.85,Skidmark,1039.0,2200.0,1,M,True,AMW 75-7600,3766.0,National Association of Rocketry,5f4294d200023100000001b4,OOP,,,SK-75-7600,2019-04-17,reload,AMW
M956,,98.0,,6421.0,Hypertek,6.71652719665272,,1166.0,956.0,1,M,False,,3162.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000019c,OOP,,,3500CCRGM-M956,2019-04-17,hybrid,Hypertek
M900,,64.0,,6463.49,R.A.T.T. Works,12.3,,1828.0,900.0,1,M,False,h 3716 cc (M700),3288.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000019b,regular,1945.28,3288.0,M900,2019-04-17,hybrid,RATT
M2550,P,76.0,,6502.0,Loki Research,2.5,Loki Blue,785.0,2550.0,2,M,False,76/6000,3130.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000024f,regular,,5530.0,M2550-LB,2019-04-17,reload,Loki
M1650,P,76.0,,6535.0,Loki Research,4.0,Cocktail,784.0,1648.0,2,M,False,76/6000,3230.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000435,regular,3719.0,5630.0,M1650LC,2019-04-17,reload,Loki
M1575,,98.0,,6546.79,Contrail Rockets,4.2,,1524.0,1556.4,2,M,False,98 60 M BG(5300CC),2210.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001ab,regular,2965.0,10683.0,M1575-BG,2019-04-17,hybrid,Contrail
M1315,P,75.0,,6713.5,AeroTech,5.4,White Lightning,801.0,1248.0,2,M,False,RMS-75/6400,3499.4,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001a5,regular,2362.0,5644.8,M1315W,2023-03-11,reload,AeroTech
M1300,P,75.0,,6738.2,Cesaroni Technology,4.94,Imax/Dual Thrust,757.0,1303.9,2,M,False,Pro75-5G,3437.0,Canadian Association of Rocketry,5f4294d200023100000002e0,regular,2826.9,5657.0,6438M1300-P,2019-04-17,reload,Cesaroni
M2050,,75.0,,6774.6,Animal Motor Works,3.31,Skidmark,1039.0,2049.8,2,M,True,ABC 75-7600,3870.0,Canadian Association of Rocketry,5f4294d20002310000000301,regular,2554.4,7129.0,6774M2050-P,2021-06-13,reload,AMW
M3700,P,75.0,,6800.0,Cesaroni Technology,1.83,White Thunder,803.0,3710.0,2,M,False,Pro75-6G,3019.0,Canadian Association of Rocketry,5f4294d20002310000000373,regular,4158.0,5778.5,6800M3700-P,2019-04-17,reload,Cesaroni
M1540,P,75.0,,6819.4,Cesaroni Technology,4.44,Imax,757.0,1537.0,2,M,False,Pro75-5G,3624.4,Canadian Association of Rocketry,5f4294d200023100000002a1,regular,2328.8,5906.0,6819M1540-P,2019-04-17,reload,Cesaroni
M2080,P,75.0,,6827.3,Cesaroni Technology,3.28,Skidmark,1025.0,2081.5,2,M,True,Pro75-6GXL,4107.0,Canadian Association of Rocketry,5f4294d200023100000003ac,regular,2611.3,7039.5,6827M2080-P,2019-04-17,reload,Cesaroni
M1305,P,98.0,,6891.0,AeroTech,4.8,Metalstorm,597.0,1406.0,2,M,True,RMS-98/7680,4080.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000003cc,regular,2098.0,7098.0,M1305M,2019-04-17,reload,AeroTech
M1085,,75.0,,6957.99,Gorilla Rocket Motors,7.0,White Cloud,1039.0,1085.0,1,M,False,75/7600,3810.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000429,OOP,2267.46,7058.0,M1085WC,2019-04-17,reload,Gorilla
M1600,P,98.0,,7084.0,AeroTech,4.0,Redline,579.0,1600.0,2,M,False,RMS-98/7680,4026.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001ac,regular,1917.0,6917.12,M1600R,2019-04-17,reload,AeroTech
M1969,P,76.0,,7296.0,Loki Research,3.7,Spitfire,1038.0,1966.0,2,M,True,76/8000,4266.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000043c,regular,2447.0,7189.0,M1969SF,2019-04-17,reload,Loki
M4500,P,98.0,,7301.0,AeroTech,1.6,Super Thunder,597.0,4533.0,1,M,False,RMS-98/7680,3425.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000445,regular,5549.0,6622.0,M4500ST,2020-11-25,reload,AeroTech
M3500,,75.0,,7310.0,Kosdon by AeroTech,2.11,Redline,1039.0,3469.0,2,M,False,AMW 75-7600,4341.0,National Association of Rocketry,5f4294d20002310000000242,OOP,4076.0,7173.0,M3500R,2019-04-17,reload,KBA
M4770,,98.0,,7312.4,Cesaroni Technology,1.53,Vmax,548.0,4770.2,1,M,False,Pro98-3G,3579.0,Canadian Association of Rocketry,5f4294d2000231000000022d,regular,6053.4,6503.0,7312M4770-P,2019-04-17,reload,Cesaroni
M1000,,76.0,,7320.0,Ellis Mountain,7.0,,787.0,1000.0,2,M,False,,3511.2,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000019f,OOP,2425.0,5577.6,M1000,2019-04-17,reload,Ellis
M3000,,75.0,,7367.0,Animal Motor Works,2.49,Super Tiger,1039.0,3000.0,2,M,False,AMW 75-7600,3819.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001be,OOP,4387.0,6720.0,ST-75-7600,2019-04-17,reload,AMW
M1340,P,98.0,,7369.0,AeroTech,5.5,White Lightning,557.0,1340.0,2,M,False,,4036.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000454,regular,1865.0,6998.0,M1340W,2019-04-17,SU,AeroTech
M2045,,75.0,,7388.0,Cesaroni Technology,3.61,Blue Streak,893.0,2046.6,2,M,False,Pro75-6G,3547.0,Canadian Association of Rocketry,5f4294d20002310000000300,regular,2951.8,6071.0,7388M2045-P,2021-06-13,reload,Cesaroni
M1060,,98.0,,7441.0,Cesaroni Technology,7.23,Classic,548.0,1057.3,2,M,False,Pro98-3G,3622.0,Canadian Association of Rocketry,5f4294d200023100000001fe,regular,1495.2,6673.0,7441M1060-P,2019-04-17,reload,Cesaroni
M520,,98.0,,7441.0,Cesaroni Technology,13.81,Classic,548.0,542.0,2,M,False,Pro98-3G,3658.0,Canadian Association of Rocketry,5f4294d20002310000000197,regular,1184.2,6693.0,7400M520-P,2021-06-13,reload,Cesaroni
M2505,,98.0,,7450.0,Cesaroni Technology,3.0,White Thunder,579.0,2491.02,2,M,False,Pro98-3G,3339.0,Canadian Association of Rocketry,5f4294d200023100000001b9,regular,2952.61,6250.0,7450M2505-P,2021-06-13,reload,Cesaroni
M2150,,75.0,,7455.4,Cesaroni Technology,3.47,Red Lightning,893.0,2147.0,2,M,False,Pro75-6G,3835.0,Canadian Association of Rocketry,5f4294d200023100000002ff,regular,2614.1,6324.0,7455M2150-P,2021-06-13,reload,Cesaroni
M1845,,76.0,,7512.8,Kosdon TRM,3.83,Slow,1038.0,1952.2,0,M,False,,3882.2,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000036e,OOP,,,M1845S,2019-04-17,reload,Kosdon
M840,P,75.0,,7521.2,Cesaroni Technology,9.0,White,879.3,837.9,2,M,False,Pro75-6G,4249.0,Canadian Association of Rocketry,5f4294d200023100000003bf,regular,2042.5,6954.0,7521M840-P,2019-04-17,reload,Cesaroni
M1465,P,98.0,,7532.0,Gorilla Rocket Motors,5.11,Black Lightning,870.0,1465.0,1,M,True,98/11000,4992.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000003ca,OOP,2219.0,9801.0,M1465BL,2019-04-17,reload,Gorilla
M1565,,98.0,,7532.96,Gorilla Rocket Motors,5.11,Black Lightning,870.0,1565.0,0,M,True,98/11000,4992.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000042b,OOP,2218.95,9801.0,M1565BL,2019-04-17,reload,Gorilla
M1590,,75.0,,7544.6,Cesaroni Technology,4.74,Classic,893.0,1592.4,2,M,False,Pro75-6G,3590.0,Canadian Association of Rocketry,5f4294d20002310000000315,regular,2499.2,6076.0,7545M1590-P,2019-04-17,reload,Cesaroni
M685,P,75.0,,7561.0,AeroTech,11.5,White Lightning,935.9,657.0,2,M,False,RMS-75/7680,4320.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000003f0,regular,1517.0,7008.0,M685W,2019-04-17,reload,AeroTech
M3200,,76.0,,7565.7,Kosdon TRM,2.35,Fast,1041.0,3201.6,0,M,False,,3895.8,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000036f,OOP,,,M3200F,2019-04-17,reload,Kosdon
M1520,,98.0,,7579.0,Cesaroni Technology,4.97,Blue Streak,548.0,1526.0,2,M,False,Pro98-3G,2981.0,Canadian Association of Rocketry,5f4294d200023100000002fa,regular,1824.9,6718.0,7579M1520-P,2021-06-13,reload,Cesaroni
M1290,P,98.0,,7649.3,Cesaroni Technology,5.94,White,548.0,1288.0,2,M,False,Pro98-3G,4295.0,Canadian Association of Rocketry,5f4294d200023100000003b2,regular,1562.2,7411.0,7649M1290-P,2019-04-17,reload,Cesaroni
M1850,P,75.0,,7658.6,AeroTech,4.01,White Lightning,923.0,1909.6,2,M,False,RMS-75/7680,3951.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001cd,regular,4489.4,6693.0,M1850W,2019-04-17,reload,AeroTech
M2400,P,98.0,,7716.5,AeroTech,3.2,Blue Thunder,597.0,2400.0,2,M,False,RMS-98/7680,3692.6,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001b6,regular,3401.6,6451.2,M2400T,2019-04-17,reload,AeroTech
M1419,P,98.0,,7755.5,AeroTech,7.1,White Lightning,579.0,1419.0,2,M,False,RMS-98/7680,4077.0,"Tripoli Rocketry Association, Inc.",5f4294d200023100000001a8,regular,1590.9,6916.22,M1419W,2019-04-17,reload,AeroTech
M2500,,75.0,http://nar.org/SandT/pdf/Animal/M2500.pdf,7784.4,Animal Motor Works,3.11,Green Gorilla,1039.0,2501.38,2,M,False,AMW 75-7600,4248.0,National Association of Rocketry,5f4294d200023100000001b7,OOP,2995.51,7551.5,GG-75-7600,2019-04-17,reload,AMW
M2100,P,98.0,,7802.0,AeroTech,3.7,Mojave Green,598.0,2100.0,2,M,False,RMS-98/7680,3948.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000213,regular,,6918.0,M2100G,2019-04-17,reload,AeroTech
M1450,P,75.0,,7813.0,Kosdon by AeroTech,5.46,White Lightning,1039.0,1432.0,2,M,False,AMW 75-7600,4150.0,National Association of Rocketry,5f4294d200023100000001df,OOP,2134.0,7615.0,M1450W,2020-01-27,reload,KBA
M2925,,75.0,,7897.7,Gorilla Rocket Motors,2.71,White Cloud,1039.0,2925.0,1,M,False,75/7600,3810.0,"Tripoli Rocketry Association, Inc.",5f4294d2000231000000042a,OOP,4532.2,7058.0,M2925WC,2019-04-17,reload,Gorilla
M1790,,98.0,,8088.9,Cesaroni Technology,4.53,Skidmark,702.0,1786.0,2,M,True,Pro98-4G,4706.0,Canadian Association of Rocketry,5f4294d200023100000002f7,regular,2092.7,8273.0,8088M1790-P,2021-06-13,reload,Cesaroni
M1730,,98.0,,8115.0,Animal Motor Works,4.68,Skidmark,870.0,1730.0,2,M,True,AMW 98-11000,4945.2,National Association of Rocketry,5f4294d200023100000001ad,OOP,,,SK-98-11000,2019-04-17,reload,AMW
M1545,P,75.0,,8186.7,Cesaroni Technology,5.29,Green3,1025.0,1547.3,2,M,False,Pro75-6GXL,4835.0,Canadian Association of Rocketry,5f4294d200023100000003ad,regular,1840.2,7878.3,8187M1545-P,2019-04-17,reload,Cesaroni
M1800,P,98.0,,8207.7,AeroTech,4.5,Black Max,751.0,1833.29,2,M,False,RMS-98/10240,5599.0,"Tripoli Rocketry Association, Inc.",5f4294d20002310000000248,regular,3956.0,9162.0,M1800FJ,2019-04-17,reload,AeroTech
M1630,P,75.0,,8212.1,Animal Motor Works,5.03,Tamed Tiger,1039.0,1633.2,2,M,False,ABC 75-7600,3948.0,Canadian Association of Rocketry,5f4294d200023100000002e2,regular,6805.2,7237.0,8212M1630-P,2019-04-17,reload,AMW
