motorId,time,thrust
5f4294d20002310000000293,2.1,800.0
5f4294d20002310000000293,2.2,640.0
5f4294d20002310000000293,2.3,520.0
5f4294d20002310000000293,2.4,410.0
5f4294d20002310000000293,2.5,390.0
5f4294d20002310000000293,2.6,280.0
5f4294d20002310000000293,2.7,180.0
5f4294d20002310000000293,2.8,110.0
5f4294d20002310000000293,2.9,50.0
5f4294d20002310000000293,3.0,0.0
5f4294d2000231000000028a,0.01,500.0
5f4294d2000231000000028a,0.02,850.0
5f4294d2000231000000028a,0.025,910.0
5f4294d2000231000000028a,0.03,840.0
5f4294d2000231000000028a,0.06,860.0
5f4294d2000231000000028a,0.12,875.0
5f4294d2000231000000028a,0.2,875.0
5f4294d2000231000000028a,0.3,872.0
5f4294d2000231000000028a,1.1,815.0
5f4294d2000231000000028a,1.85,740.0
5f4294d2000231000000028a,1.95,720.0
5f4294d2000231000000028a,2.2,295.0
5f4294d2000231000000028a,2.37,280.0
5f4294d2000231000000028a,2.5,90.0
5f4294d2000231000000028a,2.6,20.0
5f4294d2000231000000028a,2.8,0.0
5f4294d200023100000002b0,0.01,643.799
5f4294d200023100000002b0,0.25,688.654
5f4294d200023100000002b0,0.5,730.871
5f4294d200023100000002b0,0.749636,770.449
5f4294d200023100000002b0,1.0,807.388
5f4294d200023100000002b0,1.25,796.834
5f4294d200023100000002b0,1.5,762.533
5f4294d200023100000002b0,1.75,733.509
5f4294d200023100000002b0,2.0,696.57
5f4294d200023100000002b0,2.25,659.631
5f4294d200023100000002b0,2.35,0.0
5f4294d200023100000002af,0.02,670.185
5f4294d200023100000002af,0.5,775.726
5f4294d200023100000002af,1.0,886.544
5f4294d200023100000002af,1.5,986.807
5f4294d200023100000002af,2.0,1092.35
5f4294d200023100000002af,2.5,1187.34
5f4294d200023100000002af,2.7,0.0
5f4294d20002310000000211,0.005,443.21
5f4294d20002310000000211,0.032,817.925
5f4294d20002310000000211,0.053,825.983
5f4294d20002310000000211,0.098,854.187
5f4294d20002310000000211,0.199,902.537
5f4294d20002310000000211,0.298,918.654
5f4294d20002310000000211,0.399,938.8
5f4294d20002310000000211,0.5,950.888
5f4294d20002310000000211,0.595,950.888
5f4294d20002310000000211,0.699,950.888
5f4294d20002310000000211,0.8,942.829
5f4294d20002310000000211,0.903,934.771
5f4294d20002310000000211,1.002,922.683
5f4294d20002310000000211,1.1,902.537
5f4294d20002310000000211,1.201,874.333
5f4294d20002310000000211,1.254,866.275
5f4294d20002310000000211,1.267,878.362
5f4294d20002310000000211,1.299,854.187
5f4294d20002310000000211,1.334,846.129
5f4294d20002310000000211,1.35,850.158
5f4294d20002310000000211,1.398,821.954
5f4294d20002310000000211,1.499,781.662
5f4294d20002310000000211,1.522,789.72
5f4294d20002310000000211,1.536,781.662
5f4294d20002310000000211,1.546,765.545
5f4294d20002310000000211,1.597,757.487
5f4294d20002310000000211,1.698,721.224
5f4294d20002310000000211,1.799,701.078
5f4294d20002310000000211,1.897,688.991
5f4294d20002310000000211,1.95,693.02
5f4294d20002310000000211,1.961,705.107
5f4294d20002310000000211,1.982,697.049
5f4294d20002310000000211,1.995,668.845
5f4294d20002310000000211,2.014,596.319
5f4294d20002310000000211,2.035,447.24
5f4294d20002310000000211,2.051,342.481
5f4294d20002310000000211,2.064,269.955
5f4294d20002310000000211,2.08,205.488
5f4294d20002310000000211,2.099,165.197
5f4294d20002310000000211,2.123,120.876
5f4294d20002310000000211,2.147,84.613
5f4294d20002310000000211,2.171,52.379
5f4294d20002310000000211,2.197,0.0
5f4294d200023100000001ee,0.007,555.093
5f4294d200023100000001ee,0.015,652.655
5f4294d200023100000001ee,0.041,551.729
5f4294d200023100000001ee,0.059,592.099
5f4294d200023100000001ee,0.074,551.729
5f4294d200023100000001ee,0.2,575.278
5f4294d200023100000001ee,0.282,582.007
5f4294d200023100000001ee,0.412,605.556
5f4294d200023100000001ee,0.519,615.649
5f4294d200023100000001ee,0.679,635.834
5f4294d200023100000001ee,0.823,642.562
5f4294d200023100000001ee,0.986,649.291
5f4294d200023100000001ee,1.12,652.655
5f4294d200023100000001ee,1.328,656.019
5f4294d200023100000001ee,1.48,649.291
5f4294d200023100000001ee,1.602,629.105
5f4294d200023100000001ee,1.854,585.371
5f4294d200023100000001ee,1.999,555.093
5f4294d200023100000001ee,2.054,545.0
5f4294d200023100000001ee,2.08,545.0
5f4294d200023100000001ee,2.114,528.179
5f4294d200023100000001ee,2.184,524.815
5f4294d200023100000001ee,2.229,521.451
5f4294d200023100000001ee,2.258,504.63
5f4294d200023100000001ee,2.295,474.352
5f4294d200023100000001ee,2.325,437.346
5f4294d200023100000001ee,2.358,380.155
5f4294d200023100000001ee,2.37,349.877
5f4294d200023100000001ee,2.399,312.871
5f4294d200023100000001ee,2.451,272.5
5f4294d200023100000001ee,2.492,238.858
5f4294d200023100000001ee,2.529,161.482
5f4294d200023100000001ee,2.57,84.105
5f4294d200023100000001ee,2.592,43.735
5f4294d200023100000001ee,2.618,26.914
5f4294d200023100000001ee,2.655,13.457
5f4294d200023100000001ee,2.692,6.728
5f4294d200023100000001ee,2.726,0.0
5f4294d20002310000000249,0.018,194.373
5f4294d20002310000000249,0.031,207.161
5f4294d20002310000000249,0.036,268.542
5f4294d20002310000000249,0.103,319.693
5f4294d20002310000000249,0.138,322.251
5f4294d20002310000000249,0.17,314.578
5f4294d20002310000000249,0.67,309.463
5f4294d20002310000000249,0.692,322.251
5f4294d20002310000000249,0.902,319.693
5f4294d20002310000000249,0.929,332.481
5f4294d20002310000000249,1.263,355.499
5f4294d20002310000000249,1.585,383.632
5f4294d20002310000000249,1.969,411.765
5f4294d20002310000000249,2.112,416.88
5f4294d20002310000000249,2.272,447.57
5f4294d20002310000000249,2.415,488.491
5f4294d20002310000000249,2.46,485.934
5f4294d20002310000000249,2.634,534.527
5f4294d20002310000000249,2.83,618.926
5f4294d20002310000000249,3.018,710.997
5f4294d20002310000000249,3.143,767.263
5f4294d20002310000000249,3.228,815.857
5f4294d20002310000000249,3.339,841.432
5f4294d20002310000000249,3.402,826.087
5f4294d20002310000000249,3.504,785.166
5f4294d20002310000000249,3.585,718.67
5f4294d20002310000000249,3.661,631.714
5f4294d20002310000000249,3.728,519.182
5f4294d20002310000000249,3.772,365.729
5f4294d20002310000000249,3.826,181.586
5f4294d20002310000000249,3.862,99.744
5f4294d20002310000000249,3.893,43.478
5f4294d20002310000000249,3.946,0.0
5f4294d20002310000000223,0.0,8.88
5f4294d20002310000000223,0.03,1474.51
5f4294d20002310000000223,0.11,972.2
5f4294d20002310000000223,0.19,737.25
5f4294d20002310000000223,0.4,697.22
5f4294d20002310000000223,0.61,673.87
5f4294d20002310000000223,0.81,653.85
5f4294d20002310000000223,1.01,600.4
5f4294d20002310000000223,1.2,550.44
5f4294d20002310000000223,1.4,530.42
5f4294d20002310000000223,1.6,533.76
5f4294d20002310000000223,1.8,517.08
5f4294d20002310000000223,1.89,396.98
5f4294d20002310000000223,1.95,493.19
5f4294d20002310000000223,2.06,393.65
5f4294d20002310000000223,2.13,443.69
5f4294d20002310000000223,2.3,365.38
5f4294d20002310000000223,2.3,292.31
5f4294d20002310000000223,2.4,257.92
5f4294d20002310000000223,2.6,184.84
5f4294d20002310000000223,2.79,124.66
5f4294d20002310000000223,3.0,81.67
5f4294d20002310000000223,3.21,51.58
5f4294d20002310000000223,3.41,21.49
5f4294d20002310000000223,3.58,0.0
5f4294d20002310000000224,0.07,1133.08
5f4294d20002310000000224,0.2,529.98
5f4294d20002310000000224,0.4,333.69
5f4294d20002310000000224,0.59,363.13
5f4294d20002310000000224,0.8,347.18
5f4294d20002310000000224,0.98,366.4
5f4294d20002310000000224,1.2,356.59
5f4294d20002310000000224,1.4,310.79
5f4294d20002310000000224,1.6,274.8
5f4294d20002310000000224,1.81,337.71
5f4294d20002310000000224,2.0,356.59
5f4294d20002310000000224,2.2,294.43
5f4294d20002310000000224,2.4,314.06
5f4294d20002310000000224,2.6,294.43
5f4294d20002310000000224,2.81,333.69
5f4294d20002310000000224,3.0,340.23
5f4294d20002310000000224,3.22,319.78
5f4294d20002310000000224,3.41,292.68
5f4294d20002310000000224,3.59,249.32
5f4294d20002310000000224,3.79,278.07
5f4294d20002310000000224,4.0,243.9
5f4294d20002310000000224,4.21,281.35
5f4294d20002310000000224,4.41,235.54
5f4294d20002310000000224,4.6,251.9
5f4294d20002310000000224,4.81,211.38
5f4294d20002310000000224,5.01,222.22
5f4294d20002310000000224,5.2,189.7
5f4294d20002310000000224,5.41,153.23
5f4294d20002310000000224,5.6,81.4
5f4294d20002310000000224,5.8,23.94
5f4294d20002310000000224,6.1,0.0
5f4294d200023100000001ef,0.01,1112.06
5f4294d200023100000001ef,0.02,1238.6
5f4294d200023100000001ef,0.04,1303.79
5f4294d200023100000001ef,0.06,1135.06
5f4294d200023100000001ef,0.08,1077.54
5f4294d200023100000001ef,0.13,1031.53
5f4294d200023100000001ef,0.2,1016.19
5f4294d200023100000001ef,0.5,993.18
5f4294d200023100000001ef,0.65,1004.68
5f4294d200023100000001ef,1.0,985.51
5f4294d200023100000001ef,1.08,974.01
5f4294d200023100000001ef,1.19,974.01
5f4294d200023100000001ef,1.42,954.83
5f4294d200023100000001ef,1.51,935.66
5f4294d200023100000001ef,1.69,912.65
5f4294d200023100000001ef,1.75,885.81
5f4294d200023100000001ef,1.83,893.48
5f4294d200023100000001ef,1.89,843.63
5f4294d200023100000001ef,1.95,774.6
5f4294d200023100000001ef,2.0,667.23
5f4294d200023100000001ef,2.15,444.82
5f4294d200023100000001ef,2.2,364.29
5f4294d200023100000001ef,2.23,260.76
5f4294d200023100000001ef,2.27,184.06
5f4294d200023100000001ef,2.33,111.21
5f4294d200023100000001ef,2.39,49.85
5f4294d200023100000001ef,2.5,0.0
5f4294d200023100000001e6,0.046,177.061
5f4294d200023100000001e6,0.062,292.932
5f4294d200023100000001e6,0.092,425.727
5f4294d200023100000001e6,0.154,414.01
5f4294d200023100000001e6,0.277,389.273
5f4294d200023100000001e6,0.446,377.556
5f4294d200023100000001e6,0.585,381.462
5f4294d200023100000001e6,0.738,372.349
5f4294d200023100000001e6,1.0,377.556
5f4294d200023100000001e6,1.154,376.254
5f4294d200023100000001e6,1.231,378.858
5f4294d200023100000001e6,1.308,395.783
5f4294d200023100000001e6,1.4,380.16
5f4294d200023100000001e6,1.569,399.689
5f4294d200023100000001e6,1.615,381.462
5f4294d200023100000001e6,1.846,381.462
5f4294d200023100000001e6,2.369,368.443
5f4294d200023100000001e6,2.415,381.462
5f4294d200023100000001e6,2.554,360.631
5f4294d200023100000001e6,3.015,350.216
5f4294d200023100000001e6,3.354,328.083
5f4294d200023100000001e6,3.723,300.743
5f4294d200023100000001e6,4.0,273.403
5f4294d200023100000001e6,4.6,225.232
5f4294d200023100000001e6,5.262,175.759
5f4294d200023100000001e6,5.677,144.513
5f4294d200023100000001e6,6.0,124.984
5f4294d200023100000001e6,6.538,89.832
5f4294d200023100000001e6,7.015,66.398
5f4294d200023100000001e6,8.0,22.133
5f4294d200023100000001e6,8.323,10.415
5f4294d200023100000001e6,8.508,5.208
5f4294d200023100000001e6,8.692,0.0
5f4294d20002310000000135,0.0,431.135
5f4294d20002310000000135,0.324385,526.943
5f4294d20002310000000135,0.98434,479.039
5f4294d20002310000000135,1.1745,369.545
5f4294d20002310000000135,5.0,280.58
5f4294d20002310000000135,5.19016,171.085
5f4294d20002310000000135,5.35794,102.651
5f4294d20002310000000135,5.6264,54.7473
5f4294d20002310000000135,5.79418,27.3737
5f4294d20002310000000135,6.5,0.0
5f4294d20002310000000155,0.00559284,1163.38
5f4294d20002310000000155,2.21477,444.822
5f4294d20002310000000155,2.32103,256.628
5f4294d20002310000000155,2.38814,102.651
5f4294d20002310000000155,2.8,0.0
5f4294d20002310000000138,0.049,138.157
5f4294d20002310000000138,0.068,381.241
5f4294d20002310000000138,0.084,454.75
5f4294d20002310000000138,0.106,481.536
5f4294d20002310000000138,0.164,488.182
5f4294d20002310000000138,0.291,514.867
5f4294d20002310000000138,0.435,545.982
5f4294d20002310000000138,0.666,561.49
5f4294d20002310000000138,0.868,565.73
5f4294d20002310000000138,1.082,565.518
5f4294d20002310000000138,1.296,550.111
5f4294d20002310000000138,1.591,529.871
5f4294d20002310000000138,1.805,509.731
5f4294d20002310000000138,1.828,536.517
5f4294d20002310000000138,1.886,498.554
5f4294d20002310000000138,2.124,467.237
5f4294d20002310000000138,2.501,411.35
5f4294d20002310000000138,2.924,328.677
5f4294d20002310000000138,3.296,241.573
5f4294d20002310000000138,3.638,172.293
5f4294d20002310000000138,3.969,100.798
5f4294d20002310000000138,4.195,56.098
5f4294d20002310000000138,4.265,51.607
5f4294d20002310000000138,4.346,35.959
5f4294d20002310000000138,4.433,15.859
5f4294d20002310000000138,4.51,0.0
5f4294d20002310000000136,0.00559284,218.989
5f4294d20002310000000136,0.218121,410.605
5f4294d20002310000000136,0.973154,718.559
5f4294d20002310000000136,0.989933,732.246
5f4294d20002310000000136,1.05705,444.822
5f4294d20002310000000136,1.4877,403.762
5f4294d20002310000000136,3.97092,232.676
5f4294d20002310000000136,4.11633,88.9644
5f4294d20002310000000136,4.23378,54.7473
5f4294d20002310000000136,4.34564,54.7473
5f4294d20002310000000136,4.9,0.0
5f4294d20002310000000157,0.085,629.798
5f4294d20002310000000157,0.494,717.881
5f4294d20002310000000157,0.996,797.157
5f4294d20002310000000157,1.29,819.178
5f4294d20002310000000157,1.506,819.178
5f4294d20002310000000157,2.001,775.136
5f4294d20002310000000157,2.519,673.84
5f4294d20002310000000157,2.99,563.735
5f4294d20002310000000157,3.137,541.714
5f4294d20002310000000157,3.176,532.906
5f4294d20002310000000157,3.238,563.735
5f4294d20002310000000157,3.276,563.735
5f4294d20002310000000157,3.408,52.85
5f4294d20002310000000157,3.431,22.02
5f4294d20002310000000157,3.49,0.0
5f4294d20002310000000165,0.009,672.664
5f4294d20002310000000165,0.015,963.511
5f4294d20002310000000165,0.022,860.518
5f4294d20002310000000165,0.047,987.857
5f4294d20002310000000165,0.075,975.835
5f4294d20002310000000165,0.106,921.332
5f4294d20002310000000165,0.215,958.001
5f4294d20002310000000165,0.529,1092.05
5f4294d20002310000000165,0.878,1220.29
5f4294d20002310000000165,1.077,1269.39
5f4294d20002310000000165,1.158,1311.47
5f4294d20002310000000165,1.235,1293.43
5f4294d20002310000000165,1.448,1330.5
5f4294d20002310000000165,1.577,1318.48
5f4294d20002310000000165,1.672,1319.48
5f4294d20002310000000165,1.721,1337.52
5f4294d20002310000000165,1.759,1337.52
5f4294d20002310000000165,1.805,1337.52
5f4294d20002310000000165,1.829,1331.5
5f4294d20002310000000165,1.856,1384.67
5f4294d20002310000000165,1.889,1277.4
5f4294d20002310000000165,1.906,1216.29
5f4294d20002310000000165,1.938,1052.98
5f4294d20002310000000165,1.96,871.338
5f4294d20002310000000165,1.988,659.239
5f4294d20002310000000165,2.027,453.352
5f4294d20002310000000165,2.062,301.967
5f4294d20002310000000165,2.115,138.46
5f4294d20002310000000165,2.168,41.608
5f4294d20002310000000165,2.2,0.0
5f4294d20002310000000134,0.0,470.387
5f4294d20002310000000134,2.44068,347.677
5f4294d20002310000000134,3.91525,224.968
5f4294d20002310000000134,4.77966,173.839
5f4294d20002310000000134,5.13559,112.484
5f4294d20002310000000134,5.33898,51.129
5f4294d20002310000000134,6.26,0.0
5f4294d2000231000000013d,0.00559284,681.026
5f4294d2000231000000013d,0.212528,896.541
5f4294d2000231000000013d,0.503356,775.853
5f4294d2000231000000013d,1.36465,577.579
5f4294d2000231000000013d,1.52685,525.856
5f4294d2000231000000013d,2.51119,370.685
5f4294d2000231000000013d,2.66779,129.309
5f4294d2000231000000013d,3.7,0.0
5f4294d2000231000000013f,0.028,699.309
5f4294d2000231000000013f,0.039,799.337
5f4294d2000231000000013f,0.09,765.845
5f4294d2000231000000013f,0.157,770.311
5f4294d2000231000000013f,0.258,785.941
5f4294d2000231000000013f,0.41,804.0
5f4294d2000231000000013f,0.572,794.425
5f4294d2000231000000013f,0.707,794.425
5f4294d2000231000000013f,0.886,792.192
5f4294d2000231000000013f,0.998,783.261
5f4294d2000231000000013f,1.15,752.002
5f4294d2000231000000013f,1.318,709.579
5f4294d2000231000000013f,1.447,655.992
5f4294d2000231000000013f,1.593,595.707
5f4294d2000231000000013f,1.728,522.025
5f4294d2000231000000013f,1.885,444.101
5f4294d2000231000000013f,2.092,354.923
5f4294d2000231000000013f,2.356,270.167
5f4294d2000231000000013f,2.664,187.554
5f4294d2000231000000013f,2.945,131.734
5f4294d2000231000000013f,3.27,78.058
5f4294d2000231000000013f,3.433,55.686
5f4294d2000231000000013f,3.478,48.987
5f4294d2000231000000013f,3.556,28.909
5f4294d2000231000000013f,3.7,0.0
5f4294d2000231000000012e,0.0,92.3861
5f4294d2000231000000012e,0.234899,396.918
5f4294d2000231000000012e,0.973154,338.749
5f4294d2000231000000012e,5.97315,171.085
5f4294d2000231000000012e,6.05145,106.073
5f4294d2000231000000012e,6.19687,78.6993
5f4294d2000231000000012e,6.37584,54.7473
5f4294d2000231000000012e,7.05,0.0
5f4294d20002310000000162,0.019,1155.06
5f4294d20002310000000162,0.045,1426.12
5f4294d20002310000000162,0.094,1248.23
5f4294d20002310000000162,0.161,1112.99
5f4294d20002310000000162,0.239,1128.02
5f4294d20002310000000162,0.343,1113.99
5f4294d20002310000000162,0.377,1149.05
5f4294d20002310000000162,0.44,1121.0
5f4294d20002310000000162,0.544,1221.18
5f4294d20002310000000162,0.633,1178.11
5f4294d20002310000000162,0.674,1221.18
5f4294d20002310000000162,0.737,1193.13
5f4294d20002310000000162,0.883,1200.14
5f4294d20002310000000162,1.009,1194.13
5f4294d20002310000000162,1.057,1236.21
5f4294d20002310000000162,1.188,1137.03
5f4294d20002310000000162,1.299,1145.05
5f4294d20002310000000162,1.396,1087.94
5f4294d20002310000000162,1.516,954.104
5f4294d20002310000000162,1.631,855.228
5f4294d20002310000000162,1.717,827.077
5f4294d20002310000000162,1.777,650.061
5f4294d20002310000000162,1.848,465.932
5f4294d20002310000000162,1.93,303.141
5f4294d20002310000000162,2.023,147.463
5f4294d20002310000000162,2.083,83.879
5f4294d20002310000000162,2.132,41.484
5f4294d20002310000000162,2.18,0.0
5f4294d2000231000000013c,0.03,78.903
5f4294d2000231000000013c,0.045,227.9
5f4294d2000231000000013c,0.064,449.955
5f4294d2000231000000013c,0.069,508.417
5f4294d2000231000000013c,0.094,555.187
5f4294d2000231000000013c,0.151,563.956
5f4294d2000231000000013c,0.362,625.442
5f4294d2000231000000013c,0.562,651.85
5f4294d2000231000000013c,0.825,660.62
5f4294d2000231000000013c,1.134,652.254
5f4294d2000231000000013c,1.453,626.147
5f4294d2000231000000013c,1.793,594.296
5f4294d2000231000000013c,2.113,538.958
5f4294d2000231000000013c,2.458,469.106
5f4294d2000231000000013c,2.798,384.538
5f4294d2000231000000013c,3.165,276.686
5f4294d2000231000000013c,3.201,279.609
5f4294d2000231000000013c,3.325,232.94
5f4294d2000231000000013c,3.51,171.757
5f4294d2000231000000013c,3.732,107.65
5f4294d2000231000000013c,3.861,58.018
5f4294d2000231000000013c,3.959,40.55
5f4294d2000231000000013c,4.036,20.149
5f4294d2000231000000013c,4.11,0.0
5f4294d20002310000000159,0.014,359.559
5f4294d20002310000000159,0.022,625.425
5f4294d20002310000000159,0.03,737.756
5f4294d20002310000000159,0.047,771.505
5f4294d20002310000000159,0.082,786.516
5f4294d20002310000000159,0.106,771.505
5f4294d20002310000000159,0.144,775.233
5f4294d20002310000000159,0.272,786.516
5f4294d20002310000000159,0.477,812.71
5f4294d20002310000000159,0.693,842.632
5f4294d20002310000000159,0.97,847.06
5f4294d20002310000000159,1.283,838.904
5f4294d20002310000000159,1.516,816.438
5f4294d20002310000000159,1.706,801.427
5f4294d20002310000000159,1.779,793.972
5f4294d20002310000000159,1.811,775.233
5f4294d20002310000000159,1.841,726.573
5f4294d20002310000000159,1.873,625.425
5f4294d20002310000000159,1.909,509.367
5f4294d20002310000000159,1.95,393.208
5f4294d20002310000000159,1.982,337.093
5f4294d20002310000000159,2.035,292.16
5f4294d20002310000000159,2.073,228.489
5f4294d20002310000000159,2.111,153.535
5f4294d20002310000000159,2.155,86.137
5f4294d20002310000000159,2.193,37.446
5f4294d20002310000000159,2.24,0.0
5f4294d2000231000000015c,0.0,931.023
5f4294d2000231000000015c,0.0950783,965.506
5f4294d2000231000000015c,0.111857,1793.08
5f4294d2000231000000015c,0.167785,1741.36
5f4294d2000231000000015c,0.206935,1344.81
5f4294d2000231000000015c,0.727069,1137.92
5f4294d2000231000000015c,1.00112,810.335
5f4294d2000231000000015c,1.97427,413.788
5f4294d2000231000000015c,2.04698,172.412
5f4294d2000231000000015c,2.6,0.0
5f4294d20002310000000151,0.022,308.257
5f4294d20002310000000151,0.045,566.48
5f4294d20002310000000151,0.058,620.44
5f4294d20002310000000151,0.081,639.668
5f4294d20002310000000151,0.135,639.668
5f4294d20002310000000151,0.229,643.494
